level,start_ms,header,end_ms
7,7161,ذكر فتوح برج صيدا,7162
7,7162,ذكر فتح بيروت,7162
7,7162,ذكر إنفاذ ولدى السلطان الملك الظاهر ووالدتهما إلى بلاد الأشكرى,7163
7,7163,ذكر الإفراج عن الأمير بدر الدين بيسرى الشمسى وغيره من الأمراء,7164
7,7164,ذكر عزل قاضى القضاة تقى الدين ابن بنت الأعز عن القضاء ومصادرته,7165
7,7165,ذكر تفويض القضاء بالديار المصرية لقاضى القضاة بدر الدين محمد بن جماعة الشافعى,7166
7,7166,ذكر متجددات كانت بدمشق,7168
6,7168,واستهلت سنة إحدى وتسعين وستمائة [691- 12911292],7179
7,7168,ذكر توجه السلطان إلى الشام,7168
7,7168,ذكر فتوح قلعة الروم وتسميتها قلعة المسلمين,7175
7,7175,ذكر توجه الأمير بدر الدين بيدرا وبعض العساكر إلى جبال الكسروان واضطراب العسكر,7176
7,7176,ذكر هرب الأمير حسام الدين لاجين والقبض عليه واعتقاله، والقبض على طقصوا,7176
7,7176,ذكر تفويض نيابة السلطنة بالشام والفتوحات وعود السلطان إلى الديار المصرية,7177
7,7177,ذكر عدة حوادث كانت فى خلال فتح قلعة الروم وقبله وبعده,7178
7,7178,ذكر القبض على الأمير شمس الدين سنقر الأشقر وجرمك الناصرى ووفاتهما، ووفاة طقصوا والإفراح عن الأمير حسام الدين لاجين,7179
6,7179,واستهلت سنة اثنتين وتسعين وستمائة [692- 12921293],7184
7,7179,ذكر توجه السلطان إلى الصعيد,7180
7,7180,ذكر توجه السلطان إلى الشام وأخذ بهسنا من الأرمن، وإضافتها الى الممالك الإسلامية,7180
7,7180,ذكر القبض على الأمير حسام الدين مهنا ابن عيسى وأخوته,7181
7,7181,ذكر هدم قلعة الشوبك,7181
7,7181,ذكر حادثة السيل ببعلبك,7182
7,7182,ذكر ختان الملك الناصر، وما حصل من الأهتمام بذلك,7184
6,7184,واستهلت سنة ثلاث وتسعين وستمائة [693- 12931294],7186
7,7184,ذكر مقتل السلطان الملك الأشرف صلاح الدين خليل ابن السلطان الملك المنصور سيف الدين قلاوون رحمهما الله تعالى,7186
5,7186,ذكر خبر الأمير بدر الدين بيدرا ومن معه من الأمراء الذين وافقوه، وما كان منهم، ومقتل بيدرا.,7188
5,7188,ذكر أخبار السلطان الملك الناصر، ناصر الدين محمد، ابن السلطان الملك المنصور سيف الدين قلاوون الألفى الصالحى. وهو التاسع من ملوك دولة الترك بالديار المصرية.,7196
6,7189,ذكر خبر الأمراء الذين وافقوا بيدرا على قتل السلطان الملك الأشرف,7190
6,7190,ذكر أخبار الصاحب شمس الدين محمد بن السلعوس الوزير وما كان من امره، منذ فارق السلطان الملك الأشرف إلى أن مات,7192
6,7192,ذكر الخلف الواقع بين الأميرين علم الدين سنجر الشجاعى وزين الدين كتبغا، ومقتل الشجاعى.,7194
6,7194,ذكر عدة حوادث كانت فى سنة ثلاث وتسعين وستمائة خلاف ما قدمناه، من ولاية وعزل وغير ذلك، والوفيات,7196
6,7196,واستهلت سنة أربع وتسعين وستمائة [694- 12941295],7196
7,7196,ذكر الفتنة التى قصد المماليك السلطانية إثارتها,7196
5,7196,ذكر سلطنة السلطان الملك العادل زين الدين كتبغا المنصورى، وهو العاشر من ملوك دولة الترك بالديار المصرية.,7212
6,7198,ذكر تفويض الوزارة للصاحب فخر الدين عمر بن الخليلى,7199
6,7199,ذكر القبض على الأمير عز الدين ايبك الخزندار نائب السلطنة بالفتوحات، وولاية الأمير عز الدين أيبك الموصلى المنصورى,7200
6,7200,ذكر وفاة الملك المظفر يوسف بن عمر صاحب اليمن,7202
6,7202,واستهلت سنة خمس وتسعين وستمائة [695- 12951296],7210
7,7203,ذكر حادثة عجيبة بالشام,7204
7,7204,ذكر وفود الأويرانية من بلاد التتار,7205
7,7205,ذكر وفاة قاضى القضاة تقى الدين عبد الرحمن بن بنت الأعز وتفويض القضاء للشيخ ابن دقيق العيد.,7208
7,7208,ذكر توجه السلطان الملك العادل وعزل نائب السلطنة بدمشق الأمير عز الدين الحموى، وتولية الأمير سيف الدين أغرلوا العادلى وغير ذلك,7210
6,7210,واستهلت سنة ست وتسعين وستمائة [696- 12961297],7212
7,7211,ذكر عود السلطان الملك العادل إلى الديار المصرية وخلعه من السلطنة ورجوعه إلى دمشق,7212
5,7212,ذكر سلطنة السلطان الملك المنصور حسام الدين لاجين المنصورى وهو السلطان الحادى عشر من ملوك الترك، بالديار المصرية.,7240
6,7213,ذكر أخبار الملك العادل وما اعتمده بدمشق وما كان من أمره إلى أن انتقل إلى صرخد,7216
6,7216,ذكر الإفراج عن جماعة من الأمراء,7217
6,7217,ذكر تجديد عمارة الجامع الطولونى وترتيب الدروس به، والوقف على ذلك,7217
6,7217,ذكر تفويض القضاء بالديار المصرية والشام لمن يذكر,7218
6,7218,ذكر تفويض الوزارة بالديار المصرية للأمير شمس الدين سنقر الأعسر.,7218
6,7218,ذكر القبض على الأمير شمس الدين قراسنقر المنصورى نائب السلطنة، وتفويض نيابة السلطنة للأمير سيف الدين منكوتمر.,7220
6,7220,واستهلت سنة سبع وتسعين وستمائة [697- 12971298],7232
7,7220,ذكر وصول الملك المسعود نجم الدين خضر ومن معه من القسطنطينية إلى الديار المصرية,7220
7,7220,ذكر توجه الملك السلطان الناصر إلى الكرك وإقامته بها,7221
7,7221,ذكر القبض على الأمير بدر الدين بيسرى الشمسى وغيره,7225
7,7225,ذكر إعادة الصاحب فخر الدين عمر بن الخليلى إلى الوزارة,7225
7,7225,ذكر تجريد العساكر إلى سيس وما فتح من قلاعها,7229
7,7229,ذكر حادثة غريبة ظهر فيها آية من آيات الله عز وجل,7230
7,7230,ذكر روك الإقطاعات بالديار المصرية وتحويل السنة,7232
6,7232,واستهلت ثمان وتسعين وستمائة [698- 12981299],7240
7,7233,ذكر مفارقة من نذكر من نواب السلطنة والأمراء الخدمة السلطانية، ولحاقهم بقازان ملك التتار,7236
7,7236,ذكر مقتل السلطان الملك المنصور حسام الدين لاجين المنصورى ونائبه منكوتمر,7240
5,7240,ذكر ما اتفق بعد مقتل الملك المنصور ونائبه منكوتمر، من الحوادث والوقائع المتعلقة بأحوال السلطنة بمصر والشام، إلى أن عاد السلطان الملك الناصر,7241
5,7241,ذكر مقتل سيف الدين طقجى وسيف الدين كرجى,7244
5,7244,ذكر عود السلطان الملك الناصر ناصر الدين محمد ابن السلطان الملك المنصور سيف الدين قلاوون إلى السلطنة ثانيا,7281
6,7245,ذكر الإفراج عن الأمير شمس الدين سنقر الأعسر وتفويض الوزارة إليه,7245
6,7245,ذكر وفود سلامش بن أفال بن بيجو وأخيه قطقطوا ومن معهما، وعود سلامش وقتله,7247
6,7247,ذكر وصول مراكب الفرنج إلى ساحل الشام وتكسير بعضها ، ورجوع ما سلم منها,7248
6,7248,ذكر وفاة الملك المظفر صاحب حماه,7250
6,7250,ذكر توجه السلطان إلى الشام,7250
6,7250,واستهلت سنة تسع وتسعين وستمائة [699- 12991300],7265
7,7250,ذكر الفتنة التى أثارها الأويرانية بهذه المدينة,7251
7,7251,ذكر وقعة غازان ملك التتار بمجمع المروج ببلاد حمص,7251
7,7251,ذكر تسمية من استشهد وفقد، فى هذه الوقعة من المشهورين,7252
7,7252,ذكر ما اتفق بدمشق بعد الوقعة ومفارقة العساكر الإسلامية فى مدة استيلاء التتار عليها، إلى أن فارقوا البلاد، وعادوا إلى الشرق,7260
7,7260,ذكر ما اعتمده السلطان الملك الناصر عند عوده إلى الديار المصرية من الاهتمام بأمر الجيوش والعساكر,7261
7,7261,ذكر توجه السلطان بالعساكر إلى جهة الشام، ووصوله إلى منزلة الصالحية وإرسال الجيوش إلى دمشق والممالك الشامية، وعود الأمراء إلى الخدمة السلطانية ورجوع السلطان إلى قلعة الجبل، وما تقرر من أمر النواب,7263
7,7263,ذكر ما اعتمده الأمير جمال الدين [أقش ] نائب السلطنة بدمشق، بعد عود العساكر المصرية,7265
6,7265,واستهلت سنة سبعمائة يوم الجمعة [700- 13001301],7280
7,7265,ذكر جباية المقرر على أرباب الأملاك والأموال بالديار المصرية والشام,7266
7,7266,ذكر توجه السلطان الملك الناصر بالعساكر إلى الشام وعوده,7266
7,7266,ذكر وصول غازان إلى الشام وعوده وما فعلته جيوشه,7267
7,7267,ذكر خبر أهل الذمة وتغيير لباسهم وما تقرر فى ذلك، والسبب الذى أوجبه,7272
7,7272,ذكر وصول رسل غازان ملك التتار وما وصل على أيديهم من المكاتبة وما أجيبوا به,7280
6,7280,واستهلت ثمان وتسعين وستمائة [698- 12981299],7281
5,7281,ذكر ما اتفق بعد مقتل الملك المنصور ونائبه منكوتمر، من الحوادث والوقائع المتعلقة بأحوال السلطنة بمصر والشام، إلى أن عاد السلطان الملك الناصر,7281
5,7281,واستهلت سنة إحدى وسبعمائة للهجرة النبوية بيوم الأربعاء فى هذه السنة,7286
6,7283,ذكر توجه العساكر إلى الصعيد للإيقاع بالعربان,7284
6,7284,وفى هذه السنة رسم بتوجهى إلى دمشق المحروسة,7286
5,7286,واستهلت سنة اثنتين وسبعمائة,7316
6,7287,ذكر فتح جزيرة أرواد,7287
6,7287,ذكر وفاة قاضى القضاة تقى الدين ابن دقيق العيد وتفويض القضاء بالديار المصرية لقاضى القضاة بدر الدين بن جماعة.,7289
6,7289,ففوض قضاء القضاة بالشام لقاضى القضاة,7290
6,7290,وفى هذه السنة ظهر بنيل مصر دابة عجيبة,7291
6,7291,ذكر وصول غازان ملك التتار إلى الرحبة,7292
6,7292,ذكر توجه السلطان الملك الناصر من الديار المصرية,7293
6,7293,ذكر خبر المصاف وهزيمة التتار,7309
6,7309,وحسبنا الله ونعم الوكيل,7314
6,7314,ذكر حدوث الزلزلة,7316
6,7316,ذكر وفاة الأمير زين الدين كتبغا المنصورى وهو الملك العادل,7316
5,7316,واستهلت سنة ثلاث وسبعمائة.,7334
6,7316,ذكر الجلوس بالمدرسة الناصرية والقبة وأوقاف ذلك وشروطه,7319
6,7319,أما القبة فإنه وقفها للقراء بها، وشيخ الحديث,7328
6,7328,ذكر تجريد العساكر إلى بلاد سيس,7331
6,7331,ذكر وفاة الشيخ زين الدين الفارقى وما اتفق بسبب مناصبه بدمشق.,7334
5,7334,واستهلت سنة أربع وسبعمائة,7342
6,7334,ذكر عمارة الجامع الحاكمى بالقاهرة وما رتب فيه من الدروس والطوائف.,7338
6,7338,ذكر ما وقع فى هذه السنة بدمشق من الحوادث والولايات,7341
6,7341,وفى هذه السنة توفى السيد الشريف,7342
5,7342,واستهلت سنة خمس وسبعمائة,7364
6,7343,ذكر الإغارة على بلاد سيس وأسر الأمراء,7344
6,7344,ذكر توجه العساكر الشامية إلى بلاد الكسروان وإبادة من بها وتمهيدها,7345
6,7345,ذكر حادثة الشيخ تقى الدين أحمد بن تيمية,7363
6,7363,وفيها فى العشر الأوسط من ذى الحجة,7364
5,7364,واستهلت سنة ست وسبعمائة,7371
6,7365,وفى هذه السنة عادت رسل السلطان,7366
6,7366,ذكر حادثه غريبة,7371
5,7371,واستهلت سنة سبع وسبع مائة.,7379
6,7371,ذكر الوحشة الواقعة بين السلطان الملك الناصر والأمراء,7373
6,7373,ذكر الاهتمام بقصد اليمن والاحتفال لذلك وتعيين العساكر المجردة إليه وتأخير ذلك وإرسال الرسل,7375
6,7375,ذكر وفاة الأمير سيف الدين بيبغا المعروف,7376
6,7376,وفى هذه السنة فى ليلة يسفر صباحها,7376
6,7376,وتوفى فى دمشق الأمير علاء الدين مغلطاى,7377
6,7377,وتوفى الأمير ركن الدين بيبرس العجمى الجمدار,7378
6,7378,وتوفى بدمشق أيضا الأمير فارس الدين,7379
5,7379,واستهلت سنة ثمان وسبعمائة,7384
6,7380,ذكر توجه السلطان الملك الناصر إلى الكرك,7381
6,7381,ذكر سلطنة الملك المظفر ركن الدين بيبرس,7383
6,7383,وفى هذه السنة فى ليلة السبت ثانى المحرم,7384
5,7384,واستهلت سنة تسع وسبعمائة,7399
6,7384,ذكر ما كان من أمر النيل فى هذه السنة,7385
6,7385,ذكر اضطراب أمر الملك المظفر ركن الدين,7387
6,7387,ذكر خلع الملك المظفر ركن الدين بيبرس,7388
6,7388,ذكر سلطنة السلطان الملك الناصر,7391
6,7391,وكان أيضا قد وصل إلى السلطان كتابه,7392
6,7392,وكان كتاب الملك المظفر قد وصل إلى سائر,7394
6,7394,ولما استقل ركاب السلطان بغزة,7395
6,7395,ذكر استعادة ما أخذه الملك المظفر بيبرس,7395
6,7395,ذكر ما رتبه السلطان وقرره من النواب,7397
6,7397,ذكر القبض على المظفر ركن الدين بيبرس,7398
6,7398,وفى هذه السنة أمر السلطان بالقبض,7399
5,7399,واستهلت سنة عشر وسبعمائة,7409
6,7400,ذكر الاستبدال بقاضى القضاة الشافعى والحنفى بالديار المصرية,7400
6,7400,ذكر القبض على الأمير سيف الدين سلار ووفاته رحمه الله تعالى,7402
6,7402,ذكر تفويض نيابة السلطنة بالمملكة الطرابلسية,7402
6,7402,ذكر تفويض نيابة السلطنة بالمملكة الحموية للأمير عماد الدين إسماعيل وانتقال الأمير سيف الدين أسدمر إلى حلب.,7403
6,7403,وفى شهر ربيع الأول قبض على الأمير فخر الدين إياز,7403
6,7403,ذكر تفويض الوزارة بالديار المصرية للأمير سيف الدين بكتمر الحسامى الحاجب,7403
6,7403,ذكر تفويض الوزارة بدمشق للرئيس عز الدين حمزة بن القلانسى,7403
6,7403,ذكر القبض على الأمير سيف الدين أسندمر,7405
6,7405,ذكر حادثة الأميرين مظفر الدين موسى ابن الملك الصالح. وسيف الدين بتخاص والقبض عليهما,7407
6,7407,وفى سنة عشر وسبعمائة,7409
5,7409,واستهلت سنة إحدى عشرة وسبعمائة,7424
6,7409,ذكر انتقال الأمير سيف الدين بكتمر الحسامى,7410
6,7410,ذكر القبض على الأمير سيف الدين بكتمر,7410
6,7410,ذكر جلوس السلطان بدار العدل,7411
6,7411,ذكر عدة حوادث بالشام فى سنة إحدى عشرة وسبعمائة,7412
6,7412,ذكر عزل الصاحب عز الدين بن القلانسى عن وزارة الشام وانتداب أعدائه لمرافعته وخلاصه,7413
6,7413,ذكر طلب أعيان دمشق وما قرر عليهم من استخدام الخيالة وما وقع بسبب ذلك من الفتن,7414
6,7414,ذكر القبض على الأمير سيف الدين كراى,7415
6,7415,ذكر تفويض نيابة السلطنة بالشام,7417
6,7417,ذكر مفارقة الأمير شمس الدين قراسنقر المنصورى,7418
6,7418,ولما اتصل بالأبواب السلطانية أظهر قراسنقر العصيان,7420
6,7420,ولما وصلت كتبه إلى الأمراء كنت يومئذ بطرابلس,7422
6,7422,وأما الأمراء الذين توجهوا إلى خربندا,7423
6,7423,نعود إلى سياقة الأخبار فى سنة إحدى عشرة وسبعمائة,7424
6,7424,وتوفى تاج الدين عبد الرحمن المعروف بالطويل,7424
5,7424,واستهلت سنة ثنتى عشرة وسبعمائة,7431
6,7425,ذكر تفويض نيابة السلطنة بالمملكة الحلبية,7426
6,7426,ذكر القبض على الأمير ركن الدين بيبرس العلائى نائب السلطنة بحمص ومن يذكر من الأمراء بدمشق,7426
6,7426,ذكر القبض على الأمير ركن الدين بيبرس الدوادار,7427
6,7427,ذكر تفويض نيابة السلطنة بالشام,7428
6,7428,ذكر تفويض السلطنة بالباب الشريف للأمير سيف الدين أرغن,7428
6,7428,وفى جمادى الأولى سنة ثنتى عشرة وسبعمائة أيضا,7428
6,7428,وفى هذه السنة حصل انفصالى,7428
6,7428,ذكر عرض العساكر والنفقة فيها وتجريدها وتوجه السلطان إلى الشام.,7429
6,7429,ذكر توجه السلطان إلى الحجاز الشريف,7430
6,7430,وفى هذه السنة توفى الشيخ تاج الدين عبد الرحيم,7431
6,7431,وتوفى القاضى نور الدين أحمد بن الشيخ,7431
5,7431,واستهلت سنة ثلاث عشرة وسبعمائة,7437
6,7432,وفى هذه السنة كملت عمارة الميدان,7432
6,7432,ذكر تفويض نيابة دار العدل وشد الأوقاف للأمير بدر الدين محمد بن الوزيرى,7433
6,7433,ذكر عزل الصاحب أمين الدين عن الوزارة وترتيب الأمير بدر الدين بن التركمانى فى الشد,7433
6,7433,ذكر روك الإقطاعات بالشام,7434
6,7434,ذكر تجريد جماعة من الأمراء إلى مكة,7435
6,7435,وفى هذه السنة رسم السلطان أن يساق الماء,7437
5,7437,واستهلت سنة أربع عشرة وسبعمائة,7443
6,7437,ذكر واقعة الشيخ نور الدين على البكرى . وغضب السلطان عليه وخلاصه,7439
6,7439,ذكر وفاة الأمير سيف الدين سودى نائب السلطنة بحلب وتفويض نيابة السلطنة بها للأمير علاء الدين الطنبغا الحاجب,7440
6,7440,ذكر عزل الأمير سيف الدين بلبان طرناه,7443
5,7443,واستهلت سنة خمس عشرة وسبعمائة.,7453
6,7443,ذكر إرسال العسكر إلى ملطية صحبة الأمير سيف الدين تنكر وفتحها,7445
6,7445,وأما ملطية فإنه بعد أن عادت العساكر منها,7445
6,7445,ذكر القبض على من يذكر من الأمراء بالديار بالمصرية,7445
6,7445,وفى يوم السبت العاشر من الشهر المذكور,7446
6,7446,ذكر القبض على الأميرين سيف الدين تمر الساقى,7447
6,7447,وفى مستهل شهر ربيع الآخر رسم السلطان بالإفراج,7447
6,7447,ذكر وصول السيد الشريف أسد الدين رميثة إلى الأبواب السلطانية وتجريد العسكر معه إلى الحجاز الشريف,7447
6,7447,ذكر الإفراج عن الأمير جمال الدين آقش الأفرمى,7448
6,7448,وفى أول شعبان من هذه السنة توجهت,7448
6,7448,وفى هذه السنة فى ثالث شوال ضربت عنق,7449
6,7449,ذكر ما أمر السلطان بإبطاله من المكوس والمظالم وما أسقطه من أرباب الوظائف,7451
6,7451,وفى سنة خمس عشرة وسبعمائة توفى الشيخ العالم,7451
6,7451,وتوفى الصدر الرئيس شرف الدين أبو عبد الله,7452
6,7452,وتوفى الشيخ العالم صفى الدين محمد,7452
6,7452,وتوفى قاضى القضاة تقى الدين أبو الفضل,7453
5,7453,واستهلت سنة ست عشرة وسبعمائة بيوم الجمعة,7466
6,7453,وفى هذه السنة فوض قضاة القضاء الحنابلة,7453
6,7453,ذكر حادثة السيول والأمطار ببلاد الشام وما أثر ما وقع من العجائب التى لم تعهد,7454
6,7454,ذكر تفويض إمرة العرب بالشام للأمير شجاع الدين فضل,7455
6,7455,ذكر وفاة الأمير سيف الدين كستاى,7457
6,7457,ذكر تجريد العسكر إلى النوبة وملك عبد الله برشنبوا النوبة، ومقتله.,7458
6,7458,ذكر تجريد العسكر إلى العرب ببرية عيذاب ودخوله إلى بلاد هلنكة وغيرها وعوده,7459
6,7459,فلما وصل إلى الأبواب السلطانية,7462
6,7462,ذكر الإفراج عن الأمير سيف الدين بكتمر الحسامى الحاجب وإرساله إلى نيابة السلطنة الشريفة بالمملكة الصفدية,7463
6,7463,وفى هذه السنة توجه الأمير سيف الدين أرغن,7466
5,7466,واستهلت سنة سبع عشرة وسبعمائة بالأربعاء,7493
6,7466,ذكر حادثه السيل ببعلبك,7467
6,7467,ذكر حادثة الهواء بالبلاد الحلبية وما حصل بسببه,7469
6,7469,ذكر توجه السلطان إلى الشام، ووصوله إلى الكرك، وإفراجه عمن يذكر من الأمراء، وعوده,7470
6,7470,ذكر خبر النيل المبارك فى هذه السنة,7471
6,7471,ذكر إفراد مصر عن قاضى الحنفية,7472
6,7472,ذكر عود رسل السلطان من جهة الملك أزبك ووصول رسله,7472
6,7472,ذكر روك المملكة الطرابلسية وما يتصل بذلك من إبطال الجهات المنكرة بها وأخبار النصيرية,7477
6,7477,فلذلك رسم بالأمر الشريف العالى المولوى,7489
6,7489,ذكر ظهور رجل ادعى أنه محمد بن الحسن المهدى وقتله,7490
6,7490,وفى هذه السنة فى يوم الخميس التاسع,7491
6,7491,وتوفى القاضى الرئيس الفاضل شرف الدين,7491
6,7491,وتوفى فى آخر الليلة المسفر صباحها عن يوم الخميس,7493
5,7493,واستهلت سنة ثمان عشرة وسبعمائة بيوم الأحد الموافق لتاسع برمهات,7504
6,7494,ذكر إرسال الصاحب أمين الدين إلى نظر المملكة الطرابلسية,7494
6,7494,ذكر عزل الأمير بدر الدين محمد بن التركمانى عن وظيفة الشاد بالديار المصرية,7494
6,7494,ذكر إرسال الأمير سيف الدين طغاى نيابة السلطنة بالملكة الصفدية، والقبض عليه ووفاته,7496
6,7496,ذكر إنشاء الجامع بقلعة الجبل,7496
6,7496,ذكر وثوب الأمير عز الدين حميضة بن أبى نمى بمكة شرفها الله تعالى وإخراج أخيه الأمير أسد الدين رميثة منها,7497
6,7497,ذكر حادثة الريح بالجون من طرابلس,7498
6,7498,ذكر هدم الكنيسة بحارة الروم,7498
6,7498,ذكر الجوامع التى خطب وأقيمت صلاة الجمعة بها بظاهر مدينة دمشق فى هذه السنة,7499
6,7499,ووقف على كل من هذه الجوامع الثلاثة من الأوقاف ما يعرف ريعها فى مصالحه- أثاب الله تعالى واقفيها,7499
6,7499,وفى هذه السنة فى يوم الجمعة الثالث والعشرين,7500
6,7500,ولما مات قاضى القضاة زين الدين فوض السلطان,7501
6,7501,وتوفى قاضى القضاة فخر الدين أبو العباس أحمد,7501
6,7501,ذكر الغلاء الكائن بديار بكر والجزيرة وغيرها من بلاد الشرق,7503
6,7503,ذكر مقتل الرشيد المتطبب,7504
5,7504,واستهلت سنة تسع عشرة وسبعمائة بيوم الجمعة,7523
6,7505,وفى هذه السنة فوض السلطان قضاء القضاة بدمشق,7506
6,7506,ذكر الخلف الواقع بين جوبان,7511
6,7511,ذكر توجه السلطان إلى الحجاز الشريف وهى الحجة الثانية,7514
6,7514,وتوفى الشيخ الصالح العابد العارف العلامة,7516
6,7516,وفى هذه السنة كانت وفاة الملك المعظم شرف الدين عيسى,7516
6,7516,ذكر الحرب الكائنة بجزيرة الأندلس,7518
6,7518,ولما كان فى عشية يوم الأحد أغارت سرية من العدو,7520
6,7520,وأخبرنى من شهد هذه الوقعة كما زعم,7522
6,7522,وأما ما وزن من الذهب من المغنم منهم,7523
5,7523,واستهلت سنة عشرين وسبعمائة بيوم الثلاثاء,7538
6,7523,ذكر تفويض السلطنة بحماة للملك المؤيد عماد الدين إسماعيل,7524
6,7524,وفى هذه السنة أعفى الصاحب أمين الدين عبد الله,7524
6,7524,ذكر الإفراج عمن يذكر من الأمرآء المعتقلين,7525
6,7525,ذكر إسماعيل الزنديق ومقتله,7527
6,7527,ذكر قتل رجل ادعى النبوة بدمشق,7527
6,7527,ذكر تجريد طائفة من العسكر إلى مكة شرفها الله تعالى وخبر مقتل حميضة بن أبى نمى,7528
6,7528,ذكر تجريد جماعة من العساكر الشامية إلى بلاد سيس ورجوعهم,7529
6,7529,ذكر وصول الخاتون دلنبية وقيل فيها طولونية ابنة وبناء السلطان الناصر بها,7530
6,7530,ولما طلعت الخاتون من المركب جعلت فى خركاة مذهبة على عجلة,7531
6,7531,ذكر تسحب الأمير حسام الدين مهنا وأولاده,7533
6,7533,ذكر إبطال مكس الملح بالديار المصرية,7533
6,7533,ذكر منع الشيخ تقى الدين بن تيمية من الفتيا واعتقاله بقلعة دمشق,7534
6,7534,ذكر القبض على الأمير علم الدين الجاولى نائب السلطنة بغزة,7535
6,7535,ذكر إبطال المعاملة بالفلوس عددا بالديار المصرية وبيعها بالرطل,7536
6,7536,ذكر خبر الحاج فى هذه السنة,7537
6,7537,وفى هذه السنة توفى الشيخ الفقيه العالم,7537
6,7537,وتوفى شيخنا المحدث الفاضل العدل,7538
6,7538,ذكر إراقة الخمور بالمدينة السلطانية وتبريز وغيرها من ممالك التتار,7538
5,7538,ذكر ما اتفق بعد مقتل الملك المنصور ونائبه منكوتمر، من الحوادث والوقائع المتعلقة بأحوال السلطنة بمصر والشام، إلى أن عاد السلطان الملك الناصر,7774
6,7538,واستهلت سنة إحدى وعشرين وسبعمائة بيوم السبت المبارك,7560
7,7538,ذكر وصول أوائل الحاج الذين وقفوا بعرفة فى سنة عشرين وسبعمائة,7540
7,7540,ذكر إبطال المعاملة بالفلوس العتق ، بالقاهرة ومصر، وأعمال الديار المصرية,7541
7,7541,ذكر وصول هدية الملك أبى سعيد بن خربندا ملك التتار إلى الأبواب السلطانية,7541
7,7541,ذكر تفويض نظر أوقاف الجامع الطولونى للقاضى كريم الدين وكيل الخواص الشريف,7542
7,7542,ذكر حفر البركة الناصرية,7543
7,7543,ذكر حادثة الكنايس,7544
7,7544,ذكر خبر الحريق بالقاهرة ومصر,7554
7,7554,ذكر عود رسل السلطان من جهة الملك أزبك ووصول رسله صحبتهم وعودهم,7555
7,7555,ذكر توجه أدر السلطان إلى الحجاز الشريف ومن توجه فى خدمتهم,7555
7,7555,ذكر وصول بعض من وقف بعرفة فى هذه السنة إلى القاهرة المحروسة,7556
7,7556,ذكر حوادث كانت بدمشق فى هذه السنة,7556
7,7556,ذكر هدم كنيسة اليهود القرائين بدمشق,7559
7,7559,ذكر ما وصل إلينا من الحوادث الكائنية ببغداد فى هذه السنة,7560
6,7560,واستهلت سنة اثنتين وعشرين وسبعمائة يوم الأربعاء الموافق الخامس والعشرين من طوبة من شهور القبط.,7564
7,7560,ذكر وصول أدر السلطان من الحجاز الشريف,7560
7,7560,ذكر تجريد العساكر إلى بلاد سيس ، وفتح مدينة آياس وأبراجها,7563
7,7563,ذكر اجتماع المماليك السلطانية وشكواهم وما حصل بسبب ذلك,7563
7,7563,ذكر وصول الأمير «علاء الدين الطنبغا» نائب السلطنة بالمملكة الحلبية إلى الأبواب السلطانية وعوده,7564
7,7564,ذكر وصول رسل الملك أبى سعيد ملك التتار,7564
6,7564,[ذكر سنة ثلاث وعشرين وسبعمائة فى يوم الخميس رابع عشر ربيع الآخر,7584
7,7564,قبض على كريم الدين الكبير ],7568
7,7568,ذكر شىء من أخبار كريم الدين المذكور وابتداء أمره «وتنقلاته وما كان قد انتهى إليه من القرب من السلطان والتمكن من دولته»,7577
7,7577,ذكر تفويض الوزارة للصاحب الوزير أمين الدين عبد الله «وهى الوزارة الثانية له»,7578
7,7578,ذكر القبض على كريم الدين الصغير «وشىء من أخباره»,7580
7,7580,ذكر وصول رسل متملك الأرمن إلى الأبواب السلطانية,7581
7,7581,ذكر وصول رسل الملك أبى سعيد,7583
7,7583,ذكر تجريد طائفة من العسكر إلى بلاد النوبة,7584
6,7584,واستهلت سنة أربع وعشرين وسبعمائة بيوم الجمعة الموافق للثالث من طوبة من شهور القبط.,7593
7,7585,ذكر وفاة الخوند أردكين ابنة نوكاى زوج السلطان الملك الناصر,7586
7,7586,ذكر خبر النيل فى هذه السنة,7587
7,7587,ذكر عزل الصاحب أمين الدين عن الوزارة,7590
7,7590,ذكر متجددات وحوادث كانت بالشام,7593
6,7593,واستهلت سنة خمس وعشرين وسبعمائة بيوم الأربعاء الثالث والعشرين من كيهك من شهور القبط.,7686
7,7593,ذكر أخبار اليمن ومن وليه من العمال ومن استقل بملكه وسميت أيامهم بالدولة الفلانية,7597
7,7597,ذكر عمال اليمن فى الدولة العباسية,7601
7,7601,ذكر أخبار دولة بنى زياد,7603
7,7603,ذكر أخبار صنعاء ومن وليها بعد الخلودى,7607
7,7607,ذكر أخبار على بن الفضل والمنصور بن حسن بن زادان دعاة عبيد الله المنعوت بالمهدى,7608
7,7608,ذكر نبذة من أخبار الزيدية وغيرهم,7613
7,7613,ذكر أخبار دولة على بن محمد الصليحى,7620
8,7615,ذكر مقتل الصليحى وقيام ابنه المكرم,7617
8,7617,السلطان سبأ بن أحمد بن المظفر الصليحى,7618
8,7618,المفضل بن أبى البركات بن الوليد الحميرى,7620
7,7620,ذكر أخبار ملوك الدولة الزريعية,7625
8,7620,محمد بن سبأ، ولقبه المعظم المتوج المكين,7621
8,7621,السلطان حاتم بن أحمد بن عمران اليامى,7621
